id,name,category,subcategory,latitude,longitude,address,district,island,phone,email,website,price_level,rating,description,tags
serp-ChIJKeesgoKHJY8R6mf_R8_q2BY-xc5k8lcyz,"DNS Cayman Islands scuba dive, Grand Cayman.",diving_snorkeling,Diving Centre,19.329847,-81.171222,"66 Snooze Ln, KY1-1203, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-925-2490,,https://www.dnsdiving.com/,,100,"DNS Cayman Islands scuba dive, Grand Cayman. located in the Cayman Islands.",diving centre;scuba;diving;centers;cayman islands;caribbean
serp-ChIJe72WaIt9L48RVvJIBS7-euI-yfjdil84j,INDIGO DIVERS Grand Cayman,diving_snorkeling,Dive shop,19.329847,-81.171222,"25 N W Point Rd, West Bay, Cayman Islands",West Bay,Grand Cayman,+1 345-525-3932,,http://www.indigodivers.com/,,100,"INDIGO DIVERS Grand Cayman is a diving and snorkeling operator in West Bay, Grand Cayman. Rated 5★. Explore the Cayman Islands' world-famous underwater sites, coral reefs, and marine life with experienced guides.",dive shop;scuba;diving;centers;cayman islands;caribbean
serp-ChIJOb5a0wRhKI8RAt0rSPzWJ60-5qcb0crkk,Little Cayman Divers,diving_snorkeling,Diving Centre,19.659508,-80.084119,"Guy Banks Road Little Cayman KY3, 2501, Cayman Islands",Little Cayman,Little Cayman,+1 345-938-1026,,http://www.littlecaymandivers.com/,,100,"Little Cayman Divers is a diving and snorkeling operator in Little Cayman, Little Cayman. Rated 5★. Explore the Cayman Islands' world-famous underwater sites, coral reefs, and marine life with experienced guides.",diving centre;scuba;diving;centers;cayman islands;caribbean
serp-ChIJxRowQvd9L48RXJ7AknS6HzI-qatbgvue0,Shaggy's Diving & Condos,diving_snorkeling,SCUBA tour agency,19.275942,-81.258942,"Coconut Bay 25 Dunlop Drive PO 643 Grand Cayman KY1, 1303, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-548-1020,,https://www.shaggysdiving.com/,,100,"Shaggy's Diving & Condos is a diving and snorkeling operator in Grand Cayman, Grand Cayman. Rated 5★. Explore the Cayman Islands' world-famous underwater sites, coral reefs, and marine life with experienced guides.",scuba tour agency;scuba;diving;centers;on site services;cayman islands;caribbean
serp-ChIJhVIkORiHJY8R5dbY0iHJZQg-fogmwmva7,Anytime Wellness Ltd.,spa_wellness,Spa,19.288843,-81.375456,"The Harbour Centre, 42 N Church St, George Town, Cayman Islands",George Town,Grand Cayman,+1 345-925-6592,,http://www.anytimewellnessltd.com/,,100,"Anytime Wellness Ltd. is a spa and wellness center in George Town, Grand Cayman. $$ pricing. Relax and rejuvenate with massages, treatments, and therapeutic services.",spa;wellness;massage;cayman islands;caribbean
serp-ChIJ58_vBCWHJY8Rb6KQ9pLNz6Q-qy5f7cmwr,ELIM WELLNESS CENTRE,spa_wellness,Spa,19.319117,-81.240919,"PARK PLACE, 16 Earth Cl, KY1-1206, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-943-2002,,https://elimwellnesscentre.com/,,100,"ELIM WELLNESS CENTRE is a spa and wellness center in Grand Cayman, Grand Cayman. $$ pricing. Relax and rejuvenate with massages, treatments, and therapeutic services.",spa;wellness;massage;cayman islands;caribbean
serp-ChIJVVVlUaqHJY8RV8GQZJQ1q0s-kbdixr24y,Cayman Massage & Wellness,spa_wellness,Massage therapist,19.321865,-81.378508,"West Shore Wellness, West Shore Center, 508 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-769-3636,,http://www.caymanmassage.ky/,,100,"Cayman Massage & Wellness is a spa and wellness center in Grand Cayman, Grand Cayman. $$ pricing. Relax and rejuvenate with massages, treatments, and therapeutic services.",massage therapist;wellness;massage;cayman islands;caribbean
serp-ChIJzzOBE2-HJY8RM_9Tzukihpk-mznzrz521,BodyWorks Holistic Wellness Centre,spa_wellness,Wellness Centre,19.317152,-81.237138,"179, A KY1, 1104, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-945-6485,,https://www.bodyworkscayman.com/,,100,"BodyWorks Holistic Wellness Centre is a spa and wellness center in Grand Cayman, Grand Cayman. $$ pricing. Relax and rejuvenate with massages, treatments, and therapeutic services.",wellness centre;wellness;massage;on site services;cayman islands;caribbean
serp-ChIJ9QiXhamHJY8R-Wi3CL9VXg0-qt6cjb2ff,The Da Vinci Wellness Centre,spa_wellness,Wellness Centre,19.721856,-79.798598,"16-C2 Earth Cl Park Place Plaza, West Bay Road, Seven Mile Beach Grand Cayman KY1, 1205, Cayman Islands",West Bay,Grand Cayman,+1 345-943-2002,,http://www.davinciwellnesscentre.com/,,100,"The Da Vinci Wellness Centre is a spa and wellness center in West Bay, Grand Cayman. $$ pricing. Relax and rejuvenate with massages, treatments, and therapeutic services.",wellness centre;wellness;massage;cayman islands;caribbean
serp-ChIJQVVVZQZiL48RvngBgIZ5rgY-xd899bq8s,Perfectly Pampered Cayman - Mobile Massage and Spa Grand Cayman,spa_wellness,Massage therapist,19.316923,-81.238204,,Grand Cayman,Grand Cayman,+1 345-925-6267,,http://perfectlypamperedcayman.com/,,100,Perfectly Pampered Cayman - Mobile Massage and Spa Grand Cayman located in the Cayman Islands.,massage therapist;wellness;massage;cayman islands;caribbean
serp-ChIJExixktWHJY8RaF-b3-ah5u0-ffco0eqn5,"The Well Cayman - Medical, Clinical, Functional",spa_wellness,Doctor,19.283038,-81.373685,"2nd Floor, 15 S Church St, George Town KY1-1110, Cayman Islands",George Town,Grand Cayman,+1 345-743-9355,,https://www.thewellcayman.com/,,100,"The Well Cayman - Medical, Clinical, Functional located in the Cayman Islands.",doctor;wellness;massage;on site services;cayman islands;caribbean
serp-ChIJg6TkXg2HJY8RCXhT6ECfrVM-ahd5r740p,Beauty Shape European Fitness and Wellness Center,spa_wellness,Fitness centre,19.323207,-81.236435,"Grand Cayman, Unit 13, The Strand, 46 Canal Point Dr, KY1-1112, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-233-3322,,http://www.beautyshape.ky/,,100,Beauty Shape European Fitness and Wellness Center located in the Cayman Islands.,fitness centre;wellness;massage;cayman islands;caribbean
serp-ChIJgbeZWKYtzEwRiGRFqLscDok-dr3hk83vb,Mellisauna’s Oasis Spa Cayman- Mobile Massage -Grand Cayman,spa_wellness,Massage therapist,19.319976,-81.236135,,Grand Cayman,Grand Cayman,+1 345-927-5412,,http://www.spamellisaunasoasisky.com/,,100,Mellisauna’s Oasis Spa Cayman- Mobile Massage -Grand Cayman located in the Cayman Islands.,massage therapist;wellness;massage;outdoor services;cayman islands;caribbean
serp-ChIJiSaZDtWHJY8RyttoYXIjkYQ-ix1ag4jgu,Grand Tiki - Bar & Grill,bar,Bar,19.339158,-81.380955,"93 S Church St, George Town, Cayman Islands",George Town,Grand Cayman,+1 345-916-3066,,http://grandtikibar.ky/,,100,"Grand Tiki - Bar & Grill is a bar and lounge in George Town, Grand Cayman. Rated 4.8★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;bars;nightlife;clubs;dine in;takeaway;cayman islands;caribbean
serp-ChIJGysgWuqHJY8RrvaazEPRc6M-2k6f3lgwl,Sandbar Daiquiri Bar & Grill Grand Cayman,bar,Bar & grill,19.339158,-81.380955,"1, Box 11310 KY, 23, 1008 N Church St, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-917-9779,,https://www.sandbarcayman.com/,,100,"Sandbar Daiquiri Bar & Grill Grand Cayman is a bar and lounge in Grand Cayman, Grand Cayman. Rated 4.6★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar & grill;bars;nightlife;clubs;dine in;takeaway;cayman islands;caribbean
serp-ChIJ8elUPSuHJY8RNoD3oe1052k-3tyhcku81,All Stars Sports Bar & Grill,bar,Bar & grill,19.324152,-81.381385,"W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-746-8989,,https://www.facebook.com/AllStarsCayman/?ref=page_internal,,100,"All Stars Sports Bar & Grill is a bar and lounge in Grand Cayman, Grand Cayman. Rated 4.8★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar & grill;bars;nightlife;clubs;dine in;takeaway;cayman islands;caribbean
serp-ChIJefOeAbyJJY8RFNIk_512Zfw-8gnqnkl47,Caymanvibes water sports,water_sports,Water sports equipment rental service,19.35708,-81.376373,"Kaibo Newlands barcadere, Rum Point, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-321-4401,,https://caymanvibes.ky/,,100,"Caymanvibes water sports offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",water sports equipment rental service;water;sports;activities;cayman islands;caribbean
serp-ChIJ16HHw_b1JY8R50Af6lFhW4o-48h5njcyv,White Sand Water Sports,water_sports,Water sports equipment rental service,19.31983,-81.383605,"585 Water Cay Rd, Rum Point, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-926-7263,,http://www.whitesandwatersports.com/,,100,"White Sand Water Sports offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",water sports equipment rental service;water;sports;activities;cayman islands;caribbean
serp-ChIJgdFqbeiHJY8R8R6qTgh-uQs-7hazrlm91,Island Splash Watersports,water_sports,Boat tour agency,19.324373,-81.17663,"Yacht Dr, Cayman Islands Yacht Club, Dock B Grand Cayman, KY1-1207, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-325-1992,,https://islandsplashwatersports.com/,,100,"Island Splash Watersports offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",boat tour agency;water;sports;activities;cayman islands;caribbean
serp-ChIJAQCkfl-GJY8RGVmvkz9geNI-ebmysk74n,Rowan Watersports LTD,water_sports,Tour operator,19.319433,-81.23721,"Turnberry Drive, West Best, Safehaven Marina Dock 18, Seafarers Way, Royal Watler Cruise Terminal, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-926-2542,,https://www.rowanwatersports.com/,,100,"Rowan Watersports LTD offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",tour operator;water;sports;activities;cayman islands;caribbean
serp-ChIJaTTiMq2HJY8R4MoyWLZQufU-rv85a5w03,Captain Marvins Watersports Waterfront centre,water_sports,Water sports equipment rental service,19.295416,-81.383064,"28 Seafarers Wy, George Town KY1-1302, Cayman Islands",George Town,Grand Cayman,+1 345-945-7306,,http://www.captainmarvins.com/,,100,Captain Marvins Watersports Waterfront centre located in the Cayman Islands.,water sports equipment rental service;water;sports;activities;cayman islands;caribbean
serp-ChIJqUXsZKWHJY8RqqzSYUtz2uo-51r35ydci,Family Time Watersports.,water_sports,Water sports equipment rental service,19.35708,-81.376373,"Dock D, Cayman Islands Yacht Club Yacht Drive Grand Cayman, KY1-9006, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-326-1414,,http://familytimewatersports.com/,,100,"Family Time Watersports. offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",water sports equipment rental service;water;sports;activities;cayman islands;caribbean
serp-ChIJleCXe_r1JY8R5X1Gxkud6ec-5yuh7jrex,Silver Thatch Watersports,water_sports,Tour operator,19.324373,-81.17663,"Kaibo marina, Grand Cayman KY1-1700, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-923-6831,,http://www.silverthatchwatersports.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7016496385247131828,,100,"Silver Thatch Watersports offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",tour operator;water;sports;activities;cayman islands;caribbean
serp-ChIJUfcUhBJiL48RA8YaEgU7vaY-uejqw9soh,Red Sail Sports- Rum Point,water_sports,Water sports equipment rental service,19.337845,-81.366666,"Cayman Kai, 46 Sand Point Rd, Rum Point KY1-1206, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-947-9203,,https://www.redsailcayman.com/,,100,"Red Sail Sports- Rum Point offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",water sports equipment rental service;water;sports;activities;on site services;cayman islands;caribbean
serp-ChIJAUK59EqHJY8RvWO482OUi5I-2hlrjw23i,Grand Time Water Sports Cayman Islands,water_sports,Water sports equipment rental service,19.35708,-81.376373,"Dock B29, 164 Yacht Dr, Cayman Islands Cayman Islands Yacht Club, West Bay, Cayman Islands",West Bay,Grand Cayman,+1 345-929-6214,,http://grandtimewatersports.com/,,100,"Grand Time Water Sports Cayman Islands offers water sports and activities in West Bay, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",water sports equipment rental service;water;sports;activities;cayman islands;caribbean
serp-ChIJZ3iGk2aHJY8RVWyQCZ2aCWE-18xoqvrj0,Captain Marvins Watersports,water_sports,Tour operator,19.33849,-81.380074,"Grand Cayman, Cayman Falls Shopping 1114B units 11, 12 W Bay Rd, KY1-1302, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-945-6975,,http://www.captainmarvins.com/,,100,"Captain Marvins Watersports offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",tour operator;water;sports;activities;on site services;cayman islands;caribbean
serp-ChIJWbuAAnSHJY8R26Npmd47n-E-g2y1cepw3,Caymanian Experience Jetski Rental,water_sports,Tourist attraction,19.340925,-81.38163,"Seven Mile Beach, Cayman Islands",Seven Mile Beach,Grand Cayman,+1 345-546-2070,,http://cayexperience.com/,,100,"Caymanian Experience Jetski Rental offers water sports and activities in Seven Mile Beach, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",tourist attraction;water;sports;activities;cayman islands;caribbean
serp-ChIJg4Puo8yHJY8RQf2QWfej2yA-vjmj3bw6h,Frank's Water Sports,water_sports,Water sports equipment rental service,19.310847,-81.18386,"Safehaven Marina Grand Cayman KY1, 1108, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-945-5491,,https://www.frankswatersports.ky/,,100,"Frank's Water Sports offers water sports and activities in Grand Cayman, Grand Cayman. Enjoy jet skiing, paddleboarding, kayaking, and more in the beautiful Caribbean waters.",water sports equipment rental service;water;sports;activities;cayman islands;caribbean
serp-ChIJaxEV74CHJY8R-Zp3fNEldSU-hi9led4n6,Cayman Yacht Charters,boat_charter,Fishing charter,19.357086,-81.377525,"Dock B - Slip 50 Cayman Islands Yacht Club Yacht Drive Grand Cayman KY1, 1208, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-917-9855,,https://caymanyachtcharters.com/,,100,"Cayman Yacht Charters provides boat charter and tour services from Grand Cayman, Grand Cayman. $$ pricing. Explore the islands by sea, visit Stingray City, or enjoy a sunset cruise.",fishing charter;boat;yacht;charter;fishing;online appointments;on site services;cayman islands;caribbean
serp-ChIJH50XR6yHJY8RfruPl3EQgqY-8hlab12kp,Crazy Crab - Private Boat Charters,boat_charter,Boat Hire Service,19.322628,-81.236075,"Camana Bay Harbour, 10 Market St, KY1-1401, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-927-2722,,https://crazycrabcayman.com/?utm_source=google&utm_medium=organic&utm_campaign=localpack,,100,"Crazy Crab - Private Boat Charters provides boat charter and tour services from Grand Cayman, Grand Cayman. $$ pricing. Explore the islands by sea, visit Stingray City, or enjoy a sunset cruise.",boat hire service;boat;yacht;charter;fishing;cayman islands;caribbean
serp-ChIJzXrpQayHJY8RUpdcTFLu4zI-hmsqbe4j4,Cayman Luxury Charters,boat_charter,Boat Hire Service,19.306269,-81.094461,"62 Forum Ln, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-938-2525,,http://www.caymanluxurycharters.com/,,100,"Cayman Luxury Charters provides boat charter and tour services from Grand Cayman, Grand Cayman. $$ pricing. Explore the islands by sea, visit Stingray City, or enjoy a sunset cruise.",boat hire service;boat;yacht;charter;fishing;cayman islands;caribbean
serp-ChIJqdRN84KHJY8RLWISfURem-k-7lq9t7yum,Island Breeze Charters Cayman,boat_charter,Tour operator,19.329847,-81.171222,"Yacht Club, 164 Yacht Dr, KY1-1303, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-922-0114,,https://www.islandbreezecharters.com/,,100,"Island Breeze Charters Cayman provides boat charter and tour services from Grand Cayman, Grand Cayman. $$ pricing. Explore the islands by sea, visit Stingray City, or enjoy a sunset cruise.",tour operator;boat;yacht;charter;fishing;cayman islands;caribbean
serp-ChIJyXalv_OHJY8Ror74di9f26c-hls2gf5th,Cayman Private Charters,boat_charter,Boat Hire Service,19.376413,-81.381327,"Yacht Dr, Cayman Islands",Grand Cayman,Grand Cayman,+1 345-926-2722,,https://caymanprivatecharters.com/,,100,"Cayman Private Charters provides boat charter and tour services from Grand Cayman, Grand Cayman. $$ pricing. Explore the islands by sea, visit Stingray City, or enjoy a sunset cruise.",boat hire service;boat;yacht;charter;fishing;cayman islands;caribbean
serp-ChIJfzcOqS2HJY8RAwhOJUquO_w-bzv6p0owm,Cobalt Custom Charters,boat_charter,Boat Hire Service,19.320846,-81.239321,"Out front of Karoo Camana Bay, KY1-9006, Cayman Islands",Grand Cayman,Grand Cayman,+1 972-497-2130,,https://www.cobaltcustomcharters.com/?utm_source=GMB&utm_medium=Google%20My%20Business&utm_campaign=GMB,,100,"Cobalt Custom Charters provides boat charter and tour services from Grand Cayman, Grand Cayman. $$ pricing. Explore the islands by sea, visit Stingray City, or enjoy a sunset cruise.",boat hire service;boat;yacht;charter;fishing;cayman islands;caribbean
